NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR;STATUS_FXI3S;STATUS_DXI3S
69174002;LES SAUVAGES;45.935333;4.384167;831;20260203;2.4;1;2.5;1;540;9;8.0;1;1243;9;5.2;1;5.3;1;5.5;1;2.2;9;2.4;9;0;9;7.7;1;;;18.7;1;130;1;213;9;27.9;1;140;1;146;9;;;;;;;25.8;1;140;1;140;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260204;0.4;1;2.5;1;654;9;8.1;1;1326;9;4.9;1;5.3;1;5.6;1;2.2;9;2.4;9;;;9.5;1;;;13.3;1;130;1;1126;9;19.9;1;120;1;1122;9;;;;;;;19.2;1;120;1;1122;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260205;7.7;1;3.6;1;538;9;8.6;1;1217;9;5.4;1;6.1;1;5.0;1;2.5;9;3.2;9;;;6.3;1;;;12.2;1;150;1;1624;1;17.6;1;160;1;1618;9;;;;;;;16.4;1;160;1;1618;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260206;0.4;1;4.2;1;1840;9;8.7;1;1111;9;6.1;1;6.5;1;4.5;1;4.1;9;4.2;9;0;9;3.7;1;;;6.1;1;310;1;44;9;11.4;1;320;1;1027;9;;;;;;;10.4;1;300;1;500;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260207;0.4;1;2.4;1;828;9;10.7;1;1215;9;5.3;1;6.6;1;8.3;1;-0.6;9;2.7;9;0;9;3.3;1;;;6.0;1;100;1;407;9;7.3;1;320;1;919;9;;;;;;;7.0;1;110;1;405;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260208;0.0;1;1.6;1;754;9;7.1;1;1522;9;3.8;1;4.4;1;5.5;1;1.1;9;1.5;9;0;9;3.7;1;;;6.4;1;110;1;413;9;9.0;1;120;1;816;9;;;;;;;8.2;1;120;1;816;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260209;2.3;1;2.7;1;2300;9;7.3;1;929;9;5.1;1;5.0;1;4.6;1;-1.9;9;1.7;9;0;9;4.4;1;;;12.9;1;180;9;2351;9;17.9;1;180;9;2349;9;;;;;;;16.8;1;180;1;2350;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260210;15.9;1;4.3;1;135;9;9.9;1;2227;9;7.0;1;7.1;1;5.6;1;3.6;9;4.0;9;0;9;9.2;1;;;14.1;1;180;1;39;9;20.3;1;180;1;31;9;;;;;;;18.9;1;180;1;31;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260211;9.6;1;5.5;1;558;9;10.1;1;1517;9;7.2;1;7.8;1;4.6;1;5.2;9;5.4;9;0;9;8.8;1;;;14.9;1;170;9;2039;9;24.4;1;300;1;1258;9;;;;;;;21.5;1;230;1;2354;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260212;3.7;1;3.4;1;1756;9;6.5;1;1120;9;4.7;1;5.0;1;3.1;1;2.7;9;2.9;9;0;9;10.8;1;;;24.7;1;330;1;727;9;41.2;1;330;1;721;9;;;;;;;34.3;1;330;1;721;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260213;3.8;1;2.1;1;619;9;8.8;1;1127;9;4.3;1;5.5;1;6.7;1;1.2;9;1.8;9;0;9;6.4;1;;;9.9;1;160;1;813;9;14.4;1;150;1;813;9;;;;;;;13.6;1;150;1;804;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260214;4.2;1;-2.3;1;1759;9;3.9;1;1032;9;0.5;1;0.8;1;6.2;1;-2.2;9;-2.3;9;616;9;10.6;1;;;19.7;1;320;1;1942;9;30.6;1;330;1;1938;9;;;;;;;28.2;1;330;1;1938;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260215;5.6;1;-5.7;1;723;9;6.6;1;2209;9;-0.4;1;0.5;1;12.3;1;-5.9;9;-6.0;9;921;9;6.7;1;;;13.3;1;330;1;253;9;22.7;1;310;9;2055;9;;;;;;;19.6;1;310;1;2055;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260216;9.1;1;1.8;1;1754;9;5.4;1;1333;9;3.9;1;3.6;1;3.6;1;1.0;9;1.3;9;0;9;8.9;1;;;17.2;1;320;9;2207;9;27.6;1;320;9;2316;9;;;;;;;24.8;1;320;1;2316;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260217;4.8;1;0.5;1;34;9;4.2;1;1433;9;2.2;1;2.4;1;3.7;1;0.0;9;0.1;9;0;9;9.3;1;;;19.0;1;320;1;36;9;31.0;1;330;1;31;9;;;;;;;27.9;1;330;1;28;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260218;1.1;1;1.9;1;2102;9;9.0;1;1427;9;5.5;1;5.5;1;7.1;1;1.5;9;1.8;9;0;9;7.2;1;;;13.5;1;170;1;1829;9;20.6;1;300;9;2142;9;;;;;;;18.5;1;300;1;2142;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260219;15.5;1;2.6;1;640;9;7.2;1;1305;9;4.0;1;4.9;1;4.6;1;1.6;9;2.0;9;0;9;10.1;1;;;19.0;1;320;1;1831;9;32.7;1;330;9;1944;9;;;;;;;28.1;1;330;1;1944;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260220;1.4;1;1.3;1;604;9;3.8;1;1435;9;2.4;1;2.6;1;2.5;1;1.3;9;1.3;9;0;9;10.5;1;;;18.3;1;330;1;555;9;27.4;1;330;1;406;9;;;;;;;24.9;1;330;1;332;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260221;1.1;1;2.5;1;2312;9;8.6;1;1307;9;5.6;1;5.6;1;6.1;1;2.0;9;2.2;9;0;9;5.0;1;;;8.1;1;320;1;639;9;11.5;1;340;1;1303;9;;;;;;;11.3;1;340;1;1303;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260222;0.0;1;4.3;1;557;9;12.6;1;1248;9;6.9;1;8.5;1;8.3;1;2.1;9;3.6;9;0;9;3.4;1;;;8.7;1;330;9;2247;9;12.5;1;320;9;2250;9;;;;;;;10.9;1;320;1;2240;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260223;0.9;1;4.4;1;2356;9;9.9;1;958;9;7.4;1;7.2;1;5.5;1;3.9;9;4.0;9;0;9;4.5;1;;;9.5;1;320;1;47;9;13.1;1;330;1;40;9;;;;;;;12.0;1;330;1;45;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260224;0.0;1;6.3;1;602;9;13.2;1;1527;9;9.0;1;9.8;1;6.9;1;4.8;9;5.4;9;0;9;3.1;1;;;7.4;1;120;9;0;9;8.2;1;120;9;2353;9;;;;;;;8.0;1;120;1;2358;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260225;0.0;1;8.3;1;1915;9;15.5;1;1102;9;11.8;1;11.9;1;7.2;1;6.7;9;7.7;9;0;9;5.6;1;;;8.6;1;120;1;237;9;10.7;1;120;1;131;9;;;;;;;9.8;1;120;1;131;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260226;0.0;1;8.9;1;625;9;16.8;1;956;9;11.9;1;12.9;1;7.9;1;6.0;9;8.7;9;0;9;3.3;1;;;5.9;1;140;1;3;9;7.4;1;350;1;405;9;;;;;;;7.1;1;350;1;414;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260227;0.0;1;10.0;1;1818;9;14.5;1;946;9;11.6;1;12.3;1;4.5;1;7.5;9;8.9;9;0;9;6.0;1;;;9.5;1;320;9;2047;9;14.5;1;340;9;2024;9;;;;;;;12.5;1;340;1;2044;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260228;2.0;1;5.0;1;910;9;8.0;1;601;9;5.7;1;6.5;1;3.0;1;2.7;9;5.0;9;0;9;3.0;1;;;8.6;1;330;1;819;9;11.2;1;330;1;810;9;;;;;;;10.8;1;330;1;810;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260301;0.0;1;2.0;1;2212;9;9.4;1;950;9;5.7;1;5.7;1;7.4;1;-1.3;9;0.8;9;0;9;3.7;1;;;7.4;1;110;9;1924;9;9.4;1;110;9;2014;9;;;;;;;9.0;1;140;1;0;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260302;0.0;1;4.1;1;648;9;12.5;1;1253;9;7.9;1;8.3;1;8.4;1;3.2;9;3.7;9;0;9;8.1;1;;;11.1;1;180;1;1513;9;18.1;1;140;1;310;9;;;;;;;15.2;1;140;1;313;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260303;0.0;1;4.7;1;429;9;11.7;1;1539;9;7.9;1;8.2;1;7.0;1;3.3;9;4.1;9;;;5.8;1;;;10.9;1;150;1;46;9;14.7;1;150;1;25;9;;;;;;;14.0;1;150;1;47;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260304;0.0;1;6.1;1;551;9;12.7;1;1242;9;9.3;1;9.4;1;6.6;1;4.6;9;5.5;9;0;9;6.1;1;;;7.4;1;110;1;1538;9;9.4;1;120;1;1113;9;;;;;;;8.8;1;120;1;1534;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260305;0.0;1;6.2;1;538;9;12.3;1;1517;9;9.6;1;9.3;1;6.1;1;5.3;9;5.8;9;0;9;5.9;1;;;9.0;1;120;1;738;9;11.0;1;110;1;915;9;;;;;;;10.6;1;110;1;915;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260306;0.0;1;8.0;1;611;9;15.6;1;1242;9;10.9;1;11.8;1;7.6;1;6.3;9;7.1;9;0;9;3.5;1;;;8.2;1;170;1;407;9;11.7;1;180;1;403;9;;;;;;;11.0;1;180;1;431;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260307;0.0;1;6.4;1;551;9;15.1;1;1158;9;10.5;1;10.8;1;8.7;1;5.3;9;6.3;9;0;9;3.0;1;;;6.2;1;170;9;2243;9;9.1;1;200;1;1358;9;;;;;;;8.2;1;200;1;1813;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260308;0.0;1;7.2;1;441;9;14.2;1;1438;9;10.0;1;10.7;1;7.0;1;5.1;9;6.4;9;0;9;5.6;1;;;8.3;1;160;9;2305;9;12.9;1;190;9;2252;9;;;;;;;12.2;1;150;1;2320;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260309;4.3;1;6.2;1;430;9;12.5;1;1242;9;8.6;1;9.4;1;6.3;1;4.6;9;5.4;9;0;9;6.0;1;;;8.7;1;140;1;1352;9;13.0;1;180;9;2047;9;;;;;;;12.4;1;180;1;2047;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260310;0.3;1;5.4;1;609;9;9.2;1;1222;9;6.9;1;7.3;1;3.8;1;5.1;9;5.3;9;0;9;4.8;1;;;8.5;1;170;1;36;9;13.2;1;170;1;39;9;;;;;;;12.7;1;170;1;39;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260311;11.5;1;5.2;1;522;9;9.8;1;943;9;6.4;1;7.5;1;4.6;1;4.2;9;4.8;9;0;9;6.3;1;;;13.4;1;320;9;2136;9;19.6;1;310;9;1902;9;;;;;;;17.8;1;310;1;1902;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260312;0.0;1;2.5;1;612;9;11.8;1;1446;9;6.2;1;7.2;1;9.3;1;2.6;9;2.5;9;0;9;3.5;1;;;9.3;1;330;1;139;9;14.0;1;340;1;31;9;;;;;;;12.8;1;340;1;10;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260313;17.3;1;2.7;1;2005;9;14.2;1;1432;9;8.9;1;8.5;1;11.5;1;-0.1;9;2.3;9;0;9;5.8;1;;;12.7;1;190;9;2359;9;19.9;1;190;9;1938;9;;;;;;;17.7;1;190;1;1938;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260314;2.2;1;-0.4;1;1045;9;2.7;1;1527;9;0.5;1;1.2;1;3.1;1;-0.1;9;-0.2;9;658;9;9.4;1;;;15.2;1;320;1;436;9;21.3;1;300;1;301;9;;;;;;;19.3;1;320;1;430;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260315;0.0;1;-2.1;1;111;9;7.1;1;1341;9;1.2;1;2.5;1;9.2;1;-2.6;9;-2.3;9;582;9;7.7;1;;;11.2;1;330;1;1031;9;17.5;1;320;1;1023;9;;;;;;;16.1;1;320;1;1023;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260316;0.2;1;-0.9;1;2226;9;6.9;1;1257;9;3.4;1;3.0;1;7.8;1;-2.0;9;-1.1;9;39;9;5.3;1;;;10.0;1;320;1;434;9;13.9;1;330;1;1426;9;;;;;;;12.9;1;330;1;1426;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260317;0.0;1;1.2;1;305;9;12.8;1;1237;9;6.9;1;7.0;1;11.6;1;0.4;9;1.3;9;0;9;2.8;1;;;4.9;1;350;1;4;9;8.6;1;100;1;1056;9;;;;;;;7.5;1;100;1;1308;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260318;0.0;1;3.1;1;547;9;10.1;1;1357;9;6.7;1;6.6;1;7.0;1;-1.0;9;2.0;9;0;9;4.0;1;;;7.8;1;120;1;1733;9;11.5;1;120;1;1537;9;;;;;;;10.4;1;120;1;1540;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260319;0.0;1;3.7;1;435;9;14.8;1;1243;9;8.2;1;9.3;1;11.1;1;2.0;9;3.0;9;0;9;3.0;1;;;6.5;1;10;1;1934;9;10.1;1;330;1;1509;9;;;;;;;9.1;1;10;1;1934;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260320;0.0;1;1.3;1;601;9;13.5;1;1202;9;7.5;1;7.4;1;12.2;1;-1.3;9;0.7;9;0;9;2.2;1;;;4.7;1;40;9;2006;9;8.7;1;170;1;1421;9;;;;;;;7.2;1;170;1;1421;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260321;0.0;1;4.8;1;441;9;15.7;1;1325;9;9.3;1;10.3;1;10.9;1;-1.3;9;3.1;9;0;9;2.4;1;;;5.9;1;330;1;1331;9;9.3;1;340;1;1327;9;;;;;;;8.8;1;340;1;1315;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260322;1.5;1;3.4;1;1758;9;7.8;1;1029;9;4.8;1;5.6;1;4.4;1;1.6;9;2.5;9;0;9;2.6;1;;;6.3;1;120;1;1222;9;8.6;1;140;1;1129;9;;;;;;;7.7;1;140;1;1130;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260323;0.0;1;0.5;1;559;9;12.4;1;1443;9;5.5;1;6.5;1;11.9;1;-2.2;9;0.1;9;0;9;3.9;1;;;7.7;1;340;9;2101;9;10.3;1;330;9;2004;9;;;;;;;9.9;1;330;1;2004;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260324;0.0;1;3.4;1;2359;9;14.5;1;1540;9;8.8;1;9.0;1;11.1;1;1.8;9;3.6;9;0;9;2.9;1;;;6.3;1;320;1;1228;9;9.4;1;330;1;1228;9;;;;;;;8.7;1;330;1;1228;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260325;2.1;1;0.4;1;1800;9;10.1;1;846;9;4.0;1;5.3;1;9.7;1;0.1;9;0.3;9;290;9;9.1;1;;;17.6;1;320;1;1942;9;29.8;1;320;1;1933;9;;;;;;;26.0;1;320;1;1933;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260326;0.9;1;-1.9;1;145;9;2.4;1;1202;9;-1.2;1;0.3;1;4.3;1;-1.9;9;-1.9;9;1215;9;11.9;1;;;19.0;1;330;1;1254;9;26.8;1;330;1;205;9;;;;;;;24.7;1;330;1;1248;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260327;0.0;1;-4.8;1;538;9;5.5;1;1549;9;-0.4;1;0.4;1;10.3;1;-6.2;9;-5.5;9;937;9;6.3;1;;;11.4;1;330;1;1512;9;20.4;1;320;1;1339;9;;;;;;;18.5;1;320;1;1339;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260328;2.4;1;-3.4;1;334;9;3.8;1;1202;9;0.8;1;0.2;1;7.2;1;-4.1;9;-3.4;9;482;9;6.9;1;;;12.3;1;330;1;1309;9;19.0;1;320;1;1305;9;;;;;;;17.1;1;320;1;1305;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260329;0.0;1;-2.2;1;536;9;6.9;1;1307;9;1.4;1;2.4;1;9.1;1;-2.9;9;-2.5;9;567;9;8.5;1;;;13.6;1;330;1;1514;9;21.3;1;320;1;1136;9;;;;;;;19.2;1;320;1;1507;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260330;3.8;1;-0.8;1;2230;9;8.7;1;1425;9;3.4;1;4.0;1;9.5;1;-1.8;9;-1.1;9;45;9;8.9;1;;;13.3;1;320;1;1350;9;22.5;1;330;1;1342;9;;;;;;;20.0;1;330;1;1834;9;;;0;1
69174002;LES SAUVAGES;45.935333;4.384167;831;20260331;0.0;1;0.0;1;329;9;7.6;1;1143;9;1.8;1;3.8;1;7.6;1;-0.7;9;-0.3;9;302;9;8.3;1;;;15.0;1;330;1;1315;9;21.4;1;320;1;1259;9;;;;;;;19.2;1;320;1;1312;9;;;0;1
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260101;0.0;1;-8.8;1;730;9;0.2;1;1237;9;-5.2;1;-4.3;1;9.0;1;;;;;1387;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260102;2.5;1;-6.7;1;535;9;4.6;1;1245;9;-1.0;1;-1.1;1;11.3;1;;;;;654;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260103;0.0;1;-4.4;1;838;9;0.6;1;1428;9;-1.3;1;-1.9;1;5.0;1;;;;;1020;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260104;0.0;1;-5.4;1;249;9;-0.2;1;1300;9;-2.5;1;-2.8;1;5.2;1;;;;;1440;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260105;0.0;1;-7.2;1;809;9;-1.4;1;1224;9;-4.7;1;-4.3;1;5.8;1;;;;;1440;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260106;0.0;1;-8.7;1;2207;9;-1.9;1;1436;9;-3.5;1;-5.3;1;6.8;1;;;;;1440;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260107;4.0;1;-8.8;1;736;9;0.5;1;2014;9;-3.3;1;-4.2;1;9.3;1;;;;;1318;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260108;25.0;1;-2.5;1;1801;9;7.6;1;241;9;0.6;1;2.6;1;10.1;1;;;;;380;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260109;3.0;1;1.1;1;2038;9;7.2;1;1314;9;5.1;1;4.2;1;6.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260110;1.0;1;2.1;1;554;9;4.3;1;1318;9;2.8;1;3.2;1;2.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260111;0.4;1;-2.0;1;729;9;2.9;1;1430;9;0.3;1;0.5;1;4.9;1;;;;;618;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260112;0.0;1;-2.3;1;1849;9;7.8;1;1513;9;2.3;1;2.8;1;10.1;1;;;;;157;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260113;0.0;1;-0.9;1;120;9;12.6;1;1307;9;4.9;1;5.9;1;13.5;1;;;;;418;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260114;1.8;1;2.2;1;205;9;12.6;1;1413;9;6.0;1;7.4;1;10.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260115;0.0;1;2.2;1;541;9;12.3;1;1434;9;7.5;1;7.3;1;10.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260116;0.6;1;2.2;1;724;9;11.1;1;1936;9;8.0;1;6.7;1;8.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260117;3.2;1;5.2;1;753;9;8.6;1;1059;9;6.4;1;6.9;1;3.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260118;0.0;1;3.0;1;144;9;6.8;1;1339;9;4.1;1;4.9;1;3.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260119;0.2;1;-0.4;1;456;9;4.7;1;1241;9;2.3;1;2.2;1;5.1;1;;;;;70;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260120;0.0;1;-1.2;1;757;9;3.2;1;1332;9;0.7;1;1.0;1;4.4;1;;;;;548;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260121;0.4;1;-2.1;1;638;9;9.0;1;1408;9;3.0;1;3.5;1;11.1;1;;;;;466;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260122;0.4;1;1.0;1;251;9;9.3;1;1442;9;4.4;1;5.2;1;8.3;1;;;;;42;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260123;7.6;1;-0.1;1;2239;9;7.1;1;1128;9;4.1;1;3.5;1;7.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260124;0.2;1;-1.4;1;318;9;4.5;1;1320;9;1.1;1;1.6;1;5.9;1;;;;;582;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260125;2.0;1;0.2;1;641;9;6.6;1;1429;9;2.9;1;3.4;1;6.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260126;0.2;1;0.8;1;2347;9;7.4;1;1355;9;3.1;1;4.1;1;6.6;1;;;;;324;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260127;17.5;1;-0.8;1;2002;9;7.0;1;1759;9;4.4;1;3.1;1;7.8;1;;;;;89;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260128;5.4;1;4.0;1;1755;9;7.0;1;1257;9;5.1;1;5.5;1;3.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260129;2.4;1;2.1;1;718;9;7.8;1;1354;9;4.2;1;5.0;1;5.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260130;2.4;1;2.2;1;2130;9;9.5;1;1351;9;5.8;1;5.9;1;7.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260131;0.4;1;3.1;1;2352;9;8.7;1;1307;9;5.6;1;5.9;1;5.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260201;3.8;1;0.8;1;555;9;8.3;1;1254;9;5.1;1;4.6;1;7.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260202;1.8;1;-0.4;1;658;9;12.2;1;1409;9;6.5;1;5.9;1;12.6;1;;;;;128;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260203;3.8;1;5.5;1;736;9;12.1;1;1422;9;7.8;1;8.8;1;6.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260204;1.2;1;0.9;1;316;9;11.5;1;1416;9;6.8;1;6.2;1;10.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260205;12.7;1;2.6;1;552;9;11.3;1;1408;9;7.0;1;7.0;1;8.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260206;1.6;1;6.0;1;57;9;12.2;1;1348;9;7.3;1;9.1;1;6.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260207;0.2;1;0.5;1;535;9;10.5;1;1335;9;4.1;1;5.5;1;10.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69196001;ST-DIDIER-BEAUJ;46.164167;4.566333;345;20260208;0.2;1;-0.1;1;257;9;9.5;1;1459;9;3.8;1;4.7;1;9.6;1;;;;;16;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
