commune_id;code_insee;commune_nom;groupe_commune;departement;pays;sources;region_libelle;departement_libelle;arrondissement_libelle;commune_libelle_insee;latitude;longitude;localisation_azure
INSEE_69040;69040;Champagne-au-Mont-d'Or;Métropole de Lyon;69;France;comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Champagne-au-Mont-d'Or;45.80060731341638;4.786353026270193;CHAMPAGNE AU MONT D OR, France
INSEE_69043;69043;Chaponost;Communauté de communes de la Vallée du Garon (CCVG);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Chaponost;45.70891401359438;4.745243030716363;CHAPONOST, France
INSEE_69044;69044;Charbonnières-les-Bains;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Charbonnières-les-Bains;45.779167653680986;4.743012118844622;CHARBONNIERES LES BAINS, France
INSEE_69046;69046;Charly;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Charly;45.65266259652766;4.787087490444932;CHARLY, France
INSEE_69049;69049;Chasselay;Communauté de communes Beaujolais Pierres Dorées;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Chasselay;45.87331020301939;4.769946749198944;CHASSELAY, France
INSEE_69050;69050;Châtillon;Communauté de communes Beaujolais Pierres Dorées;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Châtillon;45.87199505349121;4.648683528566952;CHATILLON, France
INSEE_69051;69051;Chaussan;Communauté de communes du Pays Mornantais (COPAMO);69;France;rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Chaussan;45.638672845897375;4.633234621682042;CHAUSSAN, France
INSEE_69052;69052;Chazay-d'Azergues;Communauté de communes Beaujolais Pierres Dorées;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Chazay-d'Azergues;45.87434113241178;4.710039916522323;CHAZAY D AZERGUES, France
INSEE_69057;69057;Chevinay;Communauté de communes du Pays de l'Arbresle (CCPA);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Chevinay;45.77668824775789;4.598771987316686;CHEVINAY, France
INSEE_69058;69058;Chiroubles;Communauté de communes Saône-Beaujolais;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Chiroubles;46.185304665406036;4.649466679617136;CHIROUBLES, France
INSEE_69059;69059;Civrieux-d'Azergues;Communauté de communes Beaujolais Pierres Dorées;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Civrieux-d'Azergues;45.85729204731495;4.712069666748944;CIVRIEUX D AZERGUES, France
INSEE_69063;69063;Collonges-au-Mont-d'Or;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Collonges-au-Mont-d'Or;45.81883798183253;4.8424866981994334;COLLONGES AU MONT D OR, France
INSEE_69064;69064;Condrieu;Communauté d'agglomération Vienne Condrieu;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Condrieu;45.47475222991541;4.751607432104724;CONDRIEU, France
INSEE_69069;69069;Craponne;Métropole de Lyon;69;France;comptage_sites, rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Craponne;45.7456141100455;4.7294349122169965;CRAPONNE, France
INSEE_69070;69070;Cublize;Communauté d'agglomération de l'Ouest Rhodanien;69;France;rpc_arrivee;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Cublize;46.02436650591669;4.39212163597799;CUBLIZE, France
INSEE_69071;69071;Curis-au-Mont-d'Or;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Curis-au-Mont-d'Or;45.86817486433429;4.82011094840675;CURIS AU MONT D OR, France
INSEE_69072;69072;Dardilly;Métropole de Lyon;69;France;chantiers, comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Dardilly;45.81332008808138;4.746557128680754;DARDILLY, France
INSEE_69076;69076;Dommartin;Communauté de communes du Pays de l'Arbresle (CCPA);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Dommartin;45.83723879787378;4.712205106682566;DOMMARTIN, France
INSEE_69077;69077;Dracé;Communauté de communes Saône-Beaujolais;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Dracé;46.15404084022692;4.773020677555692;DRACE, France
INSEE_69080;69080;Échalas;Communauté d'agglomération Vienne Condrieu;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Échalas;45.55009449607141;4.72944658428585;ECHALAS, France
INSEE_69081;69081;Écully;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Écully;45.78222894742478;4.7737210086890425;ECULLY, France
INSEE_69085;69085;Fleurieu-sur-Saône;Métropole de Lyon;69;France;comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Fleurieu-sur-Saône;45.85822641562001;4.856579498785908;FLEURIEU SUR SAONE, France
INSEE_69086;69086;Fleurieux-sur-l'Arbresle;Communauté de communes du Pays de l'Arbresle (CCPA);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Fleurieux-sur-l'Arbresle;45.84059850519454;4.6484264891915785;FLEURIEUX SUR L ARBRESLE, France
INSEE_69088;69088;Fontaines-sur-Saône;Métropole de Lyon;69;France;chantiers, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Fontaines-sur-Saône;45.82680788160587;4.853685668990346;FONTAINES SUR SAONE, France
INSEE_69089;69089;Francheville;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Francheville;45.73857174193427;4.753673127983245;FRANCHEVILLE, France
INSEE_69090;69090;Frontenas;CC Beaujolais Pierres Dorées;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Frontenas;45.91857959149399;4.631996275255805;FRONTENAS, France
INSEE_69091;69091;Givors;Métropole de Lyon;69;France;comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Givors;45.58448853820131;4.75608813206243;GIVORS, France
INSEE_69092;69092;Gleizé;Communauté d'agglomération Villefranche Beaujolais Saône;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Gleizé;45.9914805648684;4.6883337062071995;GLEIZE, France
INSEE_69093;69093;Grandris;Communauté d'agglomération de l'Ouest Rhodanien;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Grandris;46.03400059871302;4.45985326545061;GRANDRIS, France
INSEE_69094;69094;Grézieu-la-Varenne;Communauté de communes des Vallons du Lyonnais (CCVL);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Grézieu-la-Varenne;45.74688259640503;4.6799458950891974;GREZIEU LA VARENNE, France
INSEE_69096;69096;Grigny;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Grigny-sur-Rhône;45.610369017367915;4.785813229142433;GRIGNY SUR RHONE, France
INSEE_69097;69097;Les Haies;Communauté d'agglomération Vienne Condrieu;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Haies;45.51221229904057;4.740075349274269;LES HAIES, France
INSEE_69100;69100;Irigny;Métropole de Lyon;69;France;comptage_sites, rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Irigny;45.67474066960081;4.814332306872947;IRIGNY, France
INSEE_69106;69106;Lachassagne;Communauté de communes Beaujolais Pierres Dorées;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Lachassagne;45.92641113098561;4.677949161711956;LACHASSAGNE, France
INSEE_69109;69109;Lantignié;CC Saône-Beaujolais;69;France;rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Lantignié;46.15843212899846;4.61743785215487;LANTIGNIE, France
INSEE_69111;69111;Légny;Communauté de communes Beaujolais Pierres Dorées;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Légny;45.905041487628914;4.574208351366416;LEGNY, France
INSEE_69112;69112;Lentilly;Communauté de communes du Pays de l'Arbresle (CCPA);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Lentilly;45.816605453576585;4.669101217660032;LENTILLY, France
INSEE_69115;69115;Limas;Communauté d'agglomération Villefranche Beaujolais Saône;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Limas;45.971661973067214;4.719559079789596;LIMAS, France
INSEE_69116;69116;Limonest;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Limonest;45.82665006675707;4.76818293737479;LIMONEST, France
INSEE_69117;69117;Lissieu;Métropole de Lyon;69;France;chantiers, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Lissieu;45.85821507576305;4.749606076568602;LISSIEU, France
INSEE_69118;69118;Loire-sur-Rhône;Communauté d'agglomération Vienne Condrieu;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Loire-sur-Rhône;45.54824917412572;4.784668403757012;LOIRE SUR RHONE, France
INSEE_69120;69120;69120;;69;France;comptage_sites;Auvergne-Rhône-Alpes;Rhône;Lyon;Longessaigne;45.7833162858701;4.427729296623985;LONGESSAIGNE, France
INSEE_69121;69121;Lozanne;Communauté de communes Beaujolais Pierres Dorées;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Lozanne;45.85296615950104;4.684565358811966;LOZANNE, France
INSEE_69122;69122;Lucenay;Communauté de communes Beaujolais Pierres Dorées;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Lucenay;45.913803155334975;4.709519127599601;LUCENAY, France
INSEE_69123;69123;69123;;69;France;comptage_sites;Auvergne-Rhône-Alpes;Rhône;Lyon;Lyon;45.758171067624186;4.836102442889715;LYON, France
INSEE_69126;69126;Marcy;Communauté de communes Beaujolais Pierres Dorées;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Marcy;45.91405471500893;4.675467634714442;MARCY, France
INSEE_69127;69127;Marcy-l'Étoile;Métropole de Lyon;69;France;comptage_sites, rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Marcy-l'Étoile;45.78549447049211;4.712915609900678;MARCY L ETOILE, France
INSEE_69131;69131;Messimy;Communauté de communes des Vallons du Lyonnais (CCVL);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Messimy;45.69775745353666;4.674778841111586;MESSIMY, France
INSEE_69133;69133;Millery;Communauté de communes de la Vallée du Garon (CCVG);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Millery;45.63066542829213;4.780972273053843;MILLERY, France
INSEE_69136;69136;Montagny;Communauté de communes de la Vallée du Garon (CCVG);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Montagny;45.62958862406317;4.751987368318275;MONTAGNY, France
INSEE_69140;69140;Morancé;CC Beaujolais Pierres Dorées;69;France;rpc_arrivee;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Morancé;45.8938399142436;4.701630437459921;MORANCE, France
INSEE_69141;69141;Mornant;Communauté de communes du Pays Mornantais (COPAMO);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Mornant;45.61615609165038;4.674740509442169;MORNANT, France
INSEE_69142;69142;La Mulatière;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Mulatière;45.73378190028231;4.811800813025862;LA MULATIERE, France
INSEE_69143;69143;Neuville-sur-Saône;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Neuville-sur-Saône;45.882128512528666;4.840436021924788;NEUVILLE SUR SAONE, France
INSEE_69148;69148;Orliénas;Communauté de communes du Pays Mornantais (COPAMO);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Orliénas;45.660874600723886;4.720743935635853;ORLIENAS, France
INSEE_69149;69149;Oullins-Pierre-Bénite;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Oullins-Pierre-Bénite;45.70801978571337;4.811191426445426;OULLINS PIERRE BENITE, France
INSEE_69151;69151;Le Perréon;CA Villefranche Beaujolais Saône;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Perréon;46.06906787391249;4.586949174278985;LE PERREON, France
INSEE_69153;69153;Poleymieux-au-Mont-d'Or;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Poleymieux-au-Mont-d'Or;45.856051841758386;4.792713585617792;POLEYMIEUX AU MONT D OR, France
INSEE_69154;69154;Pollionnay;Communauté de communes des Vallons du Lyonnais (CCVL);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Pollionnay;45.77074174643358;4.658468495102271;POLLIONNAY, France
INSEE_69156;69156;Pommiers;Communauté de communes Beaujolais Pierres Dorées;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Pommiers;45.95812259595383;4.692762922606422;POMMIERS, France
INSEE_69157;69157;Vindry-sur-Turdine;Communauté d'agglomération de l'Ouest Rhodanien;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Vindry-sur-Turdine;45.888629385636186;4.494810252157659;VINDRY SUR TURDINE, France
INSEE_69163;69163;Quincieux;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Quincieux;45.91683114486575;4.77239170291647;QUINCIEUX, France
INSEE_69168;69168;Rochetaillée-sur-Saône;;69;France;stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Rochetaillée-sur-Saône;45.842695491529305;4.839623672675019;ROCHETAILLEE SUR SAONE, France
INSEE_69171;69171;Sain-Bel;Communauté de communes du Pays de l'Arbresle (CCPA);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Sain-Bel;45.81147829594275;4.60157927838681;SAIN BEL, France
INSEE_69174;69174;Les Sauvages;CA de l'Ouest Rhodanien;69;France;rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Sauvages;45.92454411312099;4.369537046950628;LES SAUVAGES, France
INSEE_69175;69175;Savigny;Communauté de communes du Pays de l'Arbresle (CCPA);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Savigny;45.8174145803795;4.5599018092428985;SAVIGNY, France
INSEE_69176;69176;Soucieu-en-Jarrest;Communauté de communes du Pays Mornantais (COPAMO);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Soucieu-en-Jarrest;45.67699259135414;4.690746605868769;SOUCIEU EN JARREST, France
INSEE_69177;69177;Sourcieux-les-Mines;Communauté de communes du Pays de l'Arbresle (CCPA);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Sourcieux-les-Mines;45.797931418045444;4.6310937858097425;SOURCIEUX LES MINES, France
INSEE_69178;69178;Souzy;Communauté de communes des Monts du Lyonnais;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Souzy;45.70268146946132;4.450533513367899;SOUZY, France
INSEE_69179;69179;Beauvallon;Communauté de communes du Pays Mornantais (COPAMO);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Beauvallon;45.58978425592575;4.704123464121094;BEAUVALLON, France
INSEE_69188;69188;Saint-Clément-sur-Valsonne;Communauté d'agglomération de l'Ouest Rhodanien;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Saint-Clément-sur-Valsonne;45.925978263813256;4.458500235597317;ST CLEMENT SUR VALSONNE, France
INSEE_69189;69189;Sainte-Colombe;Communauté d'agglomération Vienne Condrieu;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Sainte-Colombe;45.52465090574657;4.858187554293785;STE COLOMBE, France
INSEE_69190;69190;Sainte-Consorce;Communauté de communes des Vallons du Lyonnais (CCVL);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Sainte-Consorce;45.776533676913054;4.695855657115396;STE CONSORCE, France
INSEE_69191;69191;Saint-Cyr-au-Mont-d'Or;Métropole de Lyon;69;France;comptage_sites, rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Cyr-au-Mont-d'Or;45.82162331724493;4.816210914301844;ST CYR AU MONT D OR, France
INSEE_69194;69194;Saint-Didier-au-Mont-d'Or;Métropole de Lyon;69;France;chantiers, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Didier-au-Mont-d'Or;45.81591761519196;4.800317462621635;ST DIDIER AU MONT D OR, France
INSEE_69199;69199;Saint-Fons;Métropole de Lyon;69;France;chantiers, comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Fons;45.69971144901383;4.8513828324689605;ST FONS, France
INSEE_69201;69201;Sainte-Foy-l'Argentière;Communauté de communes des Monts du Lyonnais;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Sainte-Foy-l'Argentière;45.7043744132788;4.470492331262447;STE FOY L ARGENTIERE, France
INSEE_69202;69202;Sainte-Foy-lès-Lyon;Métropole de Lyon;69;France;chantiers, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Sainte-Foy-lès-Lyon;45.73625220684905;4.792603828152037;STE FOY LES LYON, France
INSEE_69203;69203;Saint-Genis-l'Argentière;Communauté de communes des Monts du Lyonnais;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Genis-l'Argentière;45.71447342483489;4.492580254228891;ST GENIS L ARGENTIERE, France
INSEE_69204;69204;Saint-Genis-Laval;Métropole de Lyon;69;France;comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Genis-Laval;45.692225366557125;4.792861636217612;ST GENIS LAVAL, France
INSEE_69205;69205;Saint-Genis-les-Ollières;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Genis-les-Ollières;45.76144020548203;4.724848505283151;ST GENIS LES OLLIERES, France
INSEE_69206;69206;Saint-Georges-de-Reneins;Communauté de communes Saône-Beaujolais;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Saint-Georges-de-Reneins;46.0586580491196;4.7163688361191465;ST GEORGES DE RENEINS, France
INSEE_69207;69207;Saint-Germain-au-Mont-d'Or;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Germain-au-Mont-d'Or;45.88416462492462;4.8036313660511825;ST GERMAIN AU MONT D OR, France
INSEE_69208;69208;Saint-Germain-Nuelles;Communauté de communes du Pays de l'Arbresle (CCPA);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Saint-Germain-Nuelles;45.86037056202768;4.616724518770644;ST GERMAIN NUELLES, France
INSEE_69219;69219;Saint-Laurent-d'Agny;Communauté de communes du Pays Mornantais (COPAMO);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Laurent-d'Agny;45.640609143058185;4.682766181161128;ST LAURENT D AGNY, France
INSEE_69220;69220;Saint-Laurent-de-Chamousset;Communauté de communes des Monts du Lyonnais;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Laurent-de-Chamousset;45.740203033984855;4.468844354317159;ST LAURENT DE CHAMOUSSET, France
INSEE_69227;69227;Saint-Martin-en-Haut;Communauté de communes des Monts du Lyonnais;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Martin-en-Haut;45.658283562500316;4.556114858897874;ST MARTIN EN HAUT, France
INSEE_69228;69228;Chabanière;Communauté de communes du Pays Mornantais (COPAMO);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Chabanière;45.58531908104529;4.6187348378466915;CHABANIERE, France
INSEE_69231;69231;Saint-Pierre-la-Palud;Communauté de communes du Pays de l'Arbresle (CCPA);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Saint-Pierre-la-Palud;45.783249767141214;4.616346414791797;ST PIERRE LA PALUD, France
INSEE_69233;69233;Saint-Romain-au-Mont-d'Or;Métropole de Lyon;69;France;rpc_arrivee;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Romain-au-Mont-d'Or;45.83545035442925;4.822389397706658;ST ROMAIN AU MONT D OR, France
INSEE_69235;69235;Saint-Romain-en-Gal;Communauté d'agglomération Vienne Condrieu;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Romain-en-Gal;45.540180275105655;4.830693069491714;ST ROMAIN EN GAL, France
INSEE_69236;69236;Saint-Romain-en-Gier;Communauté d'agglomération Vienne Condrieu;69;France;rpc_arrivee;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Romain-en-Gier;45.56367354370161;4.706543366454907;ST ROMAIN EN GIER, France
INSEE_69238;69238;Saint-Symphorien-sur-Coise;Communauté de communes des Monts du Lyonnais;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Symphorien-sur-Coise;45.63135787006078;4.445557652408089;ST SYMPHORIEN SUR COISE, France
INSEE_69242;69242;Taponas;CC Saône-Beaujolais;69;France;rpc_arrivee;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Taponas;46.12378568139056;4.764846357326176;TAPONAS, France
INSEE_69243;69243;Tarare;Communauté d'agglomération de l'Ouest Rhodanien;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Tarare;45.90705635502043;4.430208599603311;TARARE, France
INSEE_69244;69244;Tassin-la-Demi-Lune;Métropole de Lyon;69;France;chantiers, comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Tassin-la-Demi-Lune;45.763654035080364;4.75212982787286;TASSIN LA DEMI LUNE, France
INSEE_69246;69246;Theizé;Communauté de communes Beaujolais Pierres Dorées;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Theizé;45.94181648475562;4.627718640136065;THEIZE, France
INSEE_69249;69249;Thurins;Communauté de communes des Vallons du Lyonnais (CCVL);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Thurins;45.68085794995655;4.625180667734119;THURINS, France
INSEE_69250;69250;La Tour-de-Salvagny;Métropole de Lyon;69;France;comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Tour-de-Salvagny;45.808558280170075;4.712877848677202;LA TOUR DE SALVAGNY, France
INSEE_69252;69252;Trèves;Communauté d'agglomération Vienne Condrieu;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Trèves;45.53575263964788;4.691837784269481;TREVES, France
INSEE_69253;69253;Tupin-et-Semons;Communauté d'agglomération Vienne Condrieu;69;France;rpc_arrivee;Auvergne-Rhône-Alpes;Rhône;Lyon;Tupin-et-Semons;45.49411640553082;4.777582915578679;TUPIN ET SEMONS, France
INSEE_69255;69255;Vaugneray;Communauté de communes des Vallons du Lyonnais (CCVL);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Vaugneray;45.730016255448454;4.6501684754875825;VAUGNERAY, France
INSEE_69256;69256;Vaulx-en-Velin;Métropole de Lyon;69;France;chantiers, comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Vaulx-en-Velin;45.77755009188766;4.924965537329063;VAULX EN VELIN, France
INSEE_69259;69259;Vénissieux;Métropole de Lyon;69;France;chantiers, comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Vénissieux;45.70117022586701;4.880534974714355;VENISSIEUX, France
INSEE_69260;69260;Vernaison;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Vernaison;45.64638829718686;4.812062960751937;VERNAISON, France
INSEE_69264;69264;Villefranche-sur-Saône;Communauté d'agglomération Villefranche Beaujolais Saône;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Villefranche-sur-Saône;Villefranche-sur-Saône;45.98370343773577;4.7259588686812375;VILLEFRANCHE SUR SAONE, France
INSEE_69266;69266;Villeurbanne;Métropole de Lyon;69;France;chantiers, comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Villeurbanne;45.77187866028393;4.889827189332388;VILLEURBANNE, France
INSEE_69268;69268;Vourles;Communauté de communes de la Vallée du Garon (CCVG);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Vourles;45.65693119030389;4.7691051234486945;VOURLES, France
INSEE_69270;69270;Chaponnay;Communauté de communes du Pays de l'Ozon;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Chaponnay;45.63149245981836;4.958376422457276;CHAPONNAY, France
INSEE_69271;69271;Chassieu;Métropole de Lyon;69;France;chantiers, comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Chassieu;45.73656486177428;4.963825599451569;CHASSIEU, France
